Dates,Start of Week,Week of Year,Fiscal_Year,Platform,Retailer,Program,Brand,Tactic_Group,Tactic,Tactic_Start_Date,Tactic_End_Date,Spend
6/1/23,5/28/23 0:00,Week -22,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/1/23,5/28/23 0:00,Week -22,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/1/23,5/28/23 0:00,Week -22,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/1/23,5/28/23 0:00,Week -22,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/1/23,5/28/23 0:00,Week -22,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/1/23,5/28/23 0:00,Week -22,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/1/23,5/28/23 0:00,Week -22,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/1/23,5/28/23 0:00,Week -22,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/1/23,5/28/23 0:00,Week -22,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/2/23,5/28/23 0:00,Week -22,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/2/23,5/28/23 0:00,Week -22,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/2/23,5/28/23 0:00,Week -22,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/2/23,5/28/23 0:00,Week -22,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/2/23,5/28/23 0:00,Week -22,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/2/23,5/28/23 0:00,Week -22,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/2/23,5/28/23 0:00,Week -22,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/2/23,5/28/23 0:00,Week -22,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/2/23,5/28/23 0:00,Week -22,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/2/23,5/28/23 0:00,Week -22,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/2/23,5/28/23 0:00,Week -22,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/2/23,5/28/23 0:00,Week -22,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/2/23,5/28/23 0:00,Week -22,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/2/23,5/28/23 0:00,Week -22,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/2/23,5/28/23 0:00,Week -22,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/3/23,5/28/23 0:00,Week -22,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/3/23,5/28/23 0:00,Week -22,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/3/23,5/28/23 0:00,Week -22,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/3/23,5/28/23 0:00,Week -22,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/3/23,5/28/23 0:00,Week -22,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/3/23,5/28/23 0:00,Week -22,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/3/23,5/28/23 0:00,Week -22,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/3/23,5/28/23 0:00,Week -22,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/3/23,5/28/23 0:00,Week -22,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/3/23,5/28/23 0:00,Week -22,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/3/23,5/28/23 0:00,Week -22,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/3/23,5/28/23 0:00,Week -22,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/3/23,5/28/23 0:00,Week -22,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/3/23,5/28/23 0:00,Week -22,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/3/23,5/28/23 0:00,Week -22,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/4/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/4/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/4/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/4/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/4/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/4/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/4/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/4/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/4/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/4/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/4/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/4/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/4/23,6/4/23 0:00,Week -23,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/4/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/4/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/5/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/5/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/5/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/5/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/5/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/5/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/5/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/5/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/5/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/5/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/5/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/5/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/5/23,6/4/23 0:00,Week -23,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/5/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/5/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/6/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/6/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/6/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/6/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/6/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/6/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/6/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/6/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/6/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/6/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/6/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/6/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/6/23,6/4/23 0:00,Week -23,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/6/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/6/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/7/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/7/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/7/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/7/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/7/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/7/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/7/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/7/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/7/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/7/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/7/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/7/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/7/23,6/4/23 0:00,Week -23,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/7/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/7/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/8/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/8/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/8/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/8/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/8/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/8/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/8/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/8/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/8/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/8/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Social Media,Influencer,6/8/23,7/31/23,"$1,388.89 "
6/8/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/8/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/8/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/8/23,6/4/23 0:00,Week -23,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/8/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/8/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/9/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/9/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/9/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/9/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/9/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/9/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/9/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/9/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/9/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/9/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Social Media,Influencer,6/8/23,7/31/23,"$1,388.89 "
6/9/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
6/9/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
6/9/23,6/4/23 0:00,Week -23,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
6/9/23,6/4/23 0:00,Week -23,2023,DP Strawberry Cream Wave 1,Kroger,Strawberries & Cream_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,4/17/23,7/31/23,"$1,886.79 "
6/9/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Social Media,Influencer,6/1/23,7/31/23,$819.67 
6/9/23,6/4/23 0:00,Week -23,2023,Sunkist / Squirt Summer,Kroger,Sunkist Summer FY23_Kroger,Sunkist,Instore,Store Signage,6/1/23,7/31/23,"$1,577.84 "
6/10/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Value Offer,Coupon Insertion Digital,5/15/23,8/18/23,"$2,083.33 "
6/10/23,6/4/23 0:00,Week -23,2023,Water Portfolio Custom,Kroger,Bai Summer_Kroger,Bai,Digital Media,Digital Media Offsite Retailer Owned,5/15/23,8/18/23,$442.71 
6/10/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Social Media,Social Media,5/1/23,7/31/23,$597.83 
6/10/23,6/4/23 0:00,Week -23,2023,Sprite Summer Relaxation,Kroger,Sprite Summer Family Meals Partnership,Sprite,Instore,Store Signage,6/1/23,6/30/23,"$3,210.16 "
6/10/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Value Offer,Coupon Insertion Digital,5/15/23,7/6/23,$943.40 
6/10/23,6/4/23 0:00,Week -23,2023,Core Summer,Kroger,Core Summer_Kroger,Core,Social Media,Influencer,5/15/23,6/30/23,"$1,595.74 "
6/10/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
6/10/23,6/4/23 0:00,Week -23,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Social Media,Influencer,6/1/23,6/15/23,"$8,333.33 "
6/10/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Value Offer,Coupon Insertion Digital,5/1/23,6/30/23,$491.80 
6/10/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Social Media,Influencer,6/8/23,7/31/23,"$1,388.89 "
6/10/23,6/4/23 0:00,Week -23,2023,Polar Support,Kroger,Polar Summer_Kroger,Polar,Sampling,Sampling,5/12/23,7/23/23,"$1,272.12 "
